Name,Firearm,Use count
Snowpiercer - Season 1, Glock 17,3
Snowpiercer - Season 1, Manurhin PPK,4
Snowpiercer - Season 1, Colt Government Model 380,3
"Soldier of Fortune, Inc.",  Heckler & Koch Mk 23 mod 0 ,0
"Soldier of Fortune, Inc.", Heckler & Koch MP5SD3,0
"Soldier of Fortune, Inc.", Heckler & Koch MP5SD6,0
"Soldier of Fortune, Inc.", Mini Uzi,0
"Soldier of Fortune, Inc.", Glock 17,0
"Soldier of Fortune, Inc.", Uzi Submachine Gun,0
"Soldier of Fortune, Inc.", Beretta 21 Bobcat,0
Soldier Soldier (TV series), Handguns,9
Soldier Soldier (TV series), Submachine Guns,3
Soldier Soldier (TV series), Shotguns,5
Soldier Soldier (TV series), Rifles,25
Soldier Soldier (TV series), Machine Guns,20
Soldier Soldier (TV series), Heavy Weapons,18
Soldier Soldier (TV series), Other Weapons,24
"Somme – From Defeat to Victory, The", Webley Mk IV,1
"Somme – From Defeat to Victory, The", Webley MK VI,1
"Somme – From Defeat to Victory, The", Mauser Gewehr 1898,3
"Somme – From Defeat to Victory, The", Lee-Enfield No.1 Mk.III*,6
"Somme – From Defeat to Victory, The", Maxim MG 08,1
"Somme – From Defeat to Victory, The", Maxim MG 08/15,2
"Somme – From Defeat to Victory, The", Lewis Gun,1
"Somme – From Defeat to Victory, The", Hotchkiss M1909 Mk.I,1
"Somme – From Defeat to Victory, The", Mills Bomb,1
"Somme – From Defeat to Victory, The", Mark IV,1
"Somme, The (2005)", Enfield No. 2,2
"Somme, The (2005)", Nagant M1895,2
"Somme, The (2005)", Lee-Enfield No. 1 Mk III*,4
"Somme, The (2005)", Lee-Enfield No. 4 Mk I,8
"Somme, The (2005)", Persian Mauser 98/29,4
"Somme, The (2005)", Berthier Mle 1916 Carbine,1
"Somme, The (2005)", Lewis Gun,2
"Somme, The (2005)", Maxim MG 08,5
"Somme, The (2005)", Model 24 Stielhandgranate,2
"Son, The (TV Series)",,0
Sons of Anarchy,,0
Sons of Anarchy - Season 1, Beretta 92FS,3
Sons of Anarchy - Season 1, Beretta 92FS Non Gun,1
Sons of Anarchy - Season 1, Beretta 3032 Tomcat,2
Sons of Anarchy - Season 1, Beretta Px4 Storm,1
Sons of Anarchy - Season 1, Colt M1911A1,1
Sons of Anarchy - Season 1, Colt Pony,2
Sons of Anarchy - Season 1, Glock 17,6
Sons of Anarchy - Season 1, Heckler & Koch USP Expert,2
Sons of Anarchy - Season 1, Jericho 941 Compact,3
Sons of Anarchy - Season 1, Kahr CW9,1
Sons of Anarchy - Season 1, Llama .22,2
Sons of Anarchy - Season 1, Smith & Wesson 3913TSW,1
Sons of Anarchy - Season 1, Smith & Wesson 6906,2
Sons of Anarchy - Season 1, Ruger P89,1
Sons of Anarchy - Season 1, SIG Sauer P226R,2
Sons of Anarchy - Season 1, SIG-Sauer Non Gun,1
Sons of Anarchy - Season 1, Smith & Wesson Model 19 Snub Nose,2
Sons of Anarchy - Season 1, Rossi 462,1
Sons of Anarchy - Season 1, AKM,4
Sons of Anarchy - Season 1, AK47 Non-Gun,2
Sons of Anarchy - Season 1, M4A1 Carbine,5
Sons of Anarchy - Season 1, Ruger AC556K,1
Sons of Anarchy - Season 1, Heckler & Koch MP5A3,3
Sons of Anarchy - Season 1, MAC-10,1
Sons of Anarchy - Season 1, Mossberg 590,1
Sons of Anarchy - Season 2, Beretta 8000 Cougar,1
Sons of Anarchy - Season 2, Colt M1911,1
Sons of Anarchy - Season 2, CZ-75BD,1
Sons of Anarchy - Season 2, Glock 17,4
Sons of Anarchy - Season 2, Glock 19,2
Sons of Anarchy - Season 2, Glock 21,3
Sons of Anarchy - Season 2, Heckler & Koch USP,2
Sons of Anarchy - Season 2, Jericho 941,1
Sons of Anarchy - Season 2, Kahr PM9,2
Sons of Anarchy - Season 2, Ruger P89,2
Sons of Anarchy - Season 2, SIG-Sauer P229R,2
Sons of Anarchy - Season 2, SIG Pro SP 2022,2
Sons of Anarchy - Season 2," Smith & Wesson 3913 ""Ladysmith""",3
Sons of Anarchy - Season 2, Springfield Custom Professional 1911-A1,4
Sons of Anarchy - Season 2, Walther PPK/S,1
Sons of Anarchy - Season 2, Smith & Wesson Model 60,2
Sons of Anarchy - Season 2, H&K MP5A3,1
Sons of Anarchy - Season 2, Intratec TEC-9,3
Sons of Anarchy - Season 2, Norinco Type 56,2
Sons of Anarchy - Season 2, Mossberg 500,3
Sons of Anarchy - Season 3, Beretta 8000 Cougar,1
Sons of Anarchy - Season 3, Beretta 92FS,1
Sons of Anarchy - Season 3, Beretta Px4 Storm,1
Sons of Anarchy - Season 3, Glock 17,7
Sons of Anarchy - Season 3, Glock 26,1
Sons of Anarchy - Season 3, Heckler & Koch USP,2
Sons of Anarchy - Season 3, Jericho 941,1
Sons of Anarchy - Season 3, Jericho 941 Compact,1
Sons of Anarchy - Season 3, SIG-Sauer P220,2
Sons of Anarchy - Season 3, Smith & Wesson 659,2
Sons of Anarchy - Season 3, Smith & Wesson 945,1
Sons of Anarchy - Season 3, Springfield Armory Professional 1911,3
Sons of Anarchy - Season 3, Springfield Armory XD,1
Sons of Anarchy - Season 3, Taurus PT92,1
Sons of Anarchy - Season 3, Ruger P89,3
Sons of Anarchy - Season 3, Ruger KP95,1
Sons of Anarchy - Season 3, Kahr PM9,1
Sons of Anarchy - Season 3, Walther PPK,1
Sons of Anarchy - Season 3, Colt SF-VI/DS-II,2
Sons of Anarchy - Season 3, Ruger GP100,1
Sons of Anarchy - Season 3, Taurus Model 605,2
Sons of Anarchy - Season 3,"  Smith & Wesson Model 36 ""Chiefs Special"" ",2
Sons of Anarchy - Season 3, Remington 870,2
Sons of Anarchy - Season 3, Winchester Model 1912,1
Sons of Anarchy - Season 3, Mossberg 500 Cruiser,1
Sons of Anarchy - Season 3, AKM,1
Sons of Anarchy - Season 3, Heckler & Koch G3A3,1
Sons of Anarchy - Season 3, Remington Model 700,1
Sons of Anarchy - Season 3, Heckler & Koch MP5K,2
Sons of Anarchy - Season 3, Intratec TEC-9,2
Sons of Anarchy - Season 3, MAC-10,1
Sons of Anarchy - Season 3, M249 Paratrooper SAW,1
Sons of Anarchy - Season 3, SAMCRO's Bags of Guns,2
Sons of Anarchy - Season 4, Springfield Custom Professional 1911-A1,1
Sons of Anarchy - Season 4, Heckler & Koch USP,2
Sons of Anarchy - Season 4, Ruger SR9,1
Sons of Anarchy - Season 4, FN Five-seveN ,2
Sons of Anarchy - Season 4, Smith & Wesson 639,1
Sons of Anarchy - Season 4, Smith & Wesson 659,1
Sons of Anarchy - Season 4, Smith & Wesson 5906,1
Sons of Anarchy - Season 4, Glock 26,1
Sons of Anarchy - Season 4, Glock 17,4
Sons of Anarchy - Season 4, Beretta 92FS,2
Sons of Anarchy - Season 4," ""Pre-B"" CZ 75",1
Sons of Anarchy - Season 4, Taurus PT92,1
Sons of Anarchy - Season 4, Springfield Armory XD-9 Tactical,1
Sons of Anarchy - Season 4, Smith & Wesson Model 15 Snub,3
Sons of Anarchy - Season 4, Smith & Wesson Model 60,1
Sons of Anarchy - Season 4, Colt SF-VI/DS-II,1
Sons of Anarchy - Season 4, M16A2,3
Sons of Anarchy - Season 4, SIG SG 552 ,2
Sons of Anarchy - Season 4, SIG SG 551,2
Sons of Anarchy - Season 4, AKM,3
Sons of Anarchy - Season 4, AKMS,1
Sons of Anarchy - Season 4, Heckler & Koch HK416,1
Sons of Anarchy - Season 4, Micro Galil,1
Sons of Anarchy - Season 4, Barret M82A1,1
Sons of Anarchy - Season 4, Heckler & Koch MP5K,1
Sons of Anarchy - Season 4, Heckler & Koch MP5A2,1
Sons of Anarchy - Season 4, MAC-10,1
Sons of Anarchy - Season 4, Winchester Model 1200,1
Sons of Anarchy - Season 4, Mossberg 590 Mariner Cruiser,1
Sons of Anarchy - Season 4, Airtronic RPG-7,3
Sons of Anarchy - Season 4, Browning M2 Heavy Machine Gun,2
Sons of Anarchy - Season 4, Sage Control Ordnance Deuce Revolution,1
Sons of Anarchy - Season 5, Beretta 92FS,3
Sons of Anarchy - Season 5, Colt Gold Cup National Match Enhanced,3
Sons of Anarchy - Season 5, CZ-75BD,1
Sons of Anarchy - Season 5, Glock 17,2
Sons of Anarchy - Season 5, Heckler & Koch USP,2
Sons of Anarchy - Season 5, Jericho 941,1
Sons of Anarchy - Season 5, Ruger P94,2
Sons of Anarchy - Season 5, Ruger SR9,1
Sons of Anarchy - Season 5, SIG-Sauer P226 SCT,1
Sons of Anarchy - Season 5, SIG-Sauer P232,2
Sons of Anarchy - Season 5, Smith & Wesson 4506,1
Sons of Anarchy - Season 5, Smith & Wesson 5904,1
Sons of Anarchy - Season 5, Sphinx AT 2000,1
Sons of Anarchy - Season 5, Springfield Armory Professional 1911,4
Sons of Anarchy - Season 5, Springfield Armory XD,1
Sons of Anarchy - Season 5, Walther PPK/S,1
Sons of Anarchy - Season 5, Smith & Wesson Model 66,2
Sons of Anarchy - Season 5, Smith & Wesson Model 460V,1
Sons of Anarchy - Season 5, Mossberg 500 Cruiser Mariner,1
Sons of Anarchy - Season 5, Rocky Mountain Arms Stakeout,0
Sons of Anarchy - Season 5, Sawed-off Double-barreled Shotgun,2
Sons of Anarchy - Season 5, AKM,2
Sons of Anarchy - Season 5, Remington Model 700,1
Sons of Anarchy - Season 5, MAC-10,2
Sons of Anarchy - Season 5, Intratec TEC-9,1
Sons of Anarchy - Season 5, Mini Uzi,1
Sons of Anarchy - Season 5, Smith & Wesson 76,1
Sons of Anarchy - Season 5, AT-14 Spriggan,1
Sons of Anarchy - Season 5, Browning M2 Heavy Machine Gun,2
Sons of Anarchy - Season 5, Lee Toric's Armory,1
Sons of Anarchy - Season 6, Beretta 92FS,1
Sons of Anarchy - Season 6, Browning Hi-Power Practical,1
Sons of Anarchy - Season 6, M1911A1,1
Sons of Anarchy - Season 6, Colt Mustang Plus II,2
Sons of Anarchy - Season 6, Glock 17,5
Sons of Anarchy - Season 6, Kahr CW9,2
Sons of Anarchy - Season 6, Makarov PM,1
Sons of Anarchy - Season 6, Ruger SR9,1
Sons of Anarchy - Season 6, SIG-Sauer P226,1
Sons of Anarchy - Season 6, Smith & Wesson 5906,1
Sons of Anarchy - Season 6, Smith & Wesson 910,1
Sons of Anarchy - Season 6, Springfield Armory Professional 1911,3
Sons of Anarchy - Season 6, Springfield Armory XD,1
Sons of Anarchy - Season 6, Walther P99,3
Sons of Anarchy - Season 6, Smith & Wesson Model 66,2
Sons of Anarchy - Season 6, Smith & Wesson Model 500,2
Sons of Anarchy - Season 6, Remington 870,1
Sons of Anarchy - Season 6, Double Barreled Shotgun,1
Sons of Anarchy - Season 6, Kel-Tec KSG,2
Sons of Anarchy - Season 6, Interdynamic KG-9,5
Sons of Anarchy - Season 6, Heckler & Koch UMP,1
Sons of Anarchy - Season 6, AKM,2
Sons of Anarchy - Season 6, Colt M4A1,3
Sons of Anarchy - Season 6, Remington Model 700,2
Sons of Anarchy - Season 6, Winchester 1894 Saddle Ring Carbine,1
Sons of Anarchy - Season 6, Ambush's weaponry,1
Sons of Anarchy - Season 7, Beretta 92FS,1
Sons of Anarchy - Season 7, Desert Eagle Mark XIX,2
Sons of Anarchy - Season 7, Glock 17,5
Sons of Anarchy - Season 7, Glock 18C,1
Sons of Anarchy - Season 7, Glock 19,1
Sons of Anarchy - Season 7, Glock 26,1
Sons of Anarchy - Season 7, Heckler & Koch USP,2
Sons of Anarchy - Season 7, Jericho 941 RS Semi-Compact,1
Sons of Anarchy - Season 7, Ruger SR9,1
Sons of Anarchy - Season 7, SIG-Sauer P220,1
Sons of Anarchy - Season 7, Smith & Wesson 459,1
Sons of Anarchy - Season 7," Smith & Wesson 3914 LS ""Ladysmith""",3
Sons of Anarchy - Season 7, Smith & Wesson 4566,1
Sons of Anarchy - Season 7, Springfield Armory Professional 1911,3
Sons of Anarchy - Season 7, Taurus PT100,1
Sons of Anarchy - Season 7," Smith & Wesson Model 36 ""Chiefs Special""",1
Sons of Anarchy - Season 7, Smith & Wesson Model 625,1
Sons of Anarchy - Season 7, Mossberg 500,1
Sons of Anarchy - Season 7, Remington 870 (sawed-off),1
Sons of Anarchy - Season 7, Remington 870,2
Sons of Anarchy - Season 7, Stevens Model 67,1
Sons of Anarchy - Season 7, AKM,1
Sons of Anarchy - Season 7, M16A4,3
Sons of Anarchy - Season 7, Micro Galil,1
Sons of Anarchy - Season 7, Heckler & Koch MP5A2,1
Sons of Anarchy - Season 7, Heckler & Koch MP5A3,1
Sons of Anarchy - Season 7, Heckler & Koch MP5K-PDW,1
Sons of Anarchy - Season 7, Intratec TEC-9,2
Sons of Anarchy - Season 7, MAC-10,1
Sons of Anarchy - Season 7, Mini Uzi,2
"Sopranos, The"," Beretta 84FS ""Cheetah""",2
"Sopranos, The"," Beretta 85BB ""Cheetah""",1
"Sopranos, The", Beretta 92FS,7
"Sopranos, The", Beretta 92FS Inox,1
"Sopranos, The", FEG R9,3
"Sopranos, The", Colt Commander,1
"Sopranos, The", Colt Gold Cup National Match,1
"Sopranos, The", Colt Mk IV Series 80,2
"Sopranos, The", CZ 83,3
"Sopranos, The", Desert Eagle,4
"Sopranos, The", Glock 17,4
"Sopranos, The", Glock 19,35
"Sopranos, The", Glock 22,1
"Sopranos, The", Jericho 941 R,1
"Sopranos, The", Kahr K9,1
"Sopranos, The", Luger P08,1
"Sopranos, The", M1911A1,11
"Sopranos, The", Ruger Mk II,4
"Sopranos, The", SIG-Sauer P225,6
"Sopranos, The", SIG-Sauer P226,7
"Sopranos, The", SIG-Sauer P228,8
"Sopranos, The", SIG-Sauer P230,2
"Sopranos, The", Smith & Wesson 4043,4
"Sopranos, The", Smith & Wesson 4505,1
"Sopranos, The", Smith & Wesson 5904,1
"Sopranos, The", Smith & Wesson 5946,5
"Sopranos, The", Star Firestar M-43,1
"Sopranos, The", Walther PPK,4
"Sopranos, The", Walther PPK/S,2
"Sopranos, The", Colt Python,1
"Sopranos, The", Ruger SP101,2
"Sopranos, The", Ruger Speed Six Snub,3
"Sopranos, The", Smith & Wesson Model 10,3
"Sopranos, The", Smith & Wesson Model 13,1
"Sopranos, The", Smith & Wesson Model 29,1
"Sopranos, The", Smith & Wesson Model 36,7
"Sopranos, The", Smith & Wesson Model 38 Bodyguard,2
"Sopranos, The", Smith & Wesson Model 586,1
"Sopranos, The", Smith & Wesson Model 60,3
"Sopranos, The", Smith & Wesson Model 629,1
"Sopranos, The", Smith & Wesson Model 642,2
"Sopranos, The", Smith & Wesson Model 686 Snubnose,2
"Sopranos, The", Unidentified Revolver,3
"Sopranos, The", MP40,1
"Sopranos, The", Micro Uzi,3
"Sopranos, The", Uzi,1
"Sopranos, The", AK-47,2
"Sopranos, The", Armalite AR-10,5
"Sopranos, The", Custom Norinco Type 56-1,1
"Sopranos, The", Norinco Type 84S,3
"Sopranos, The", Springfield Model 1842,1
"Sopranos, The", Springfield M1903,1
"Sopranos, The", Sporter Mauser 98,2
"Sopranos, The", Beretta DT-10,3
"Sopranos, The", Ithaca 37,3
"Sopranos, The", Remington 870,1
"Sopranos, The", Remington 870 Folding Stock,2
"Sopranos, The", Winchester Model 1300,1
"Sopranos, The", Sawed-Off Side-by-Side Double-Barreled Shotgun,2
"Sopranos, The", Mk 2 hand grenade,1
"Sopranos, The", Beretta 92FS,3
"Sopranos, The", Beretta Inox,1
"Sopranos, The", M1911A1,4
"Sopranos, The", Non Descript Pocket Pistol,1
"Sopranos, The", Walther PPK,2
"Sopranos, The", Harrington & Richardson STR022 Starting Pistol,1
Southland,,0
Southland - Season 1, Beretta 92FS,4
Southland - Season 1, Glock 22,3
Southland - Season 1, Smith & Wesson 3913,1
Southland - Season 1, Smith & Wesson 5906,1
Southland - Season 1,  Colt New Service ,1
Southland - Season 1, Heckler & Koch USP,2
Southland - Season 1, Smith & Wesson Model 60,2
Southland - Season 1, Jericho 941,1
Southland - Season 1, Raven Arms MP-25,2
Southland - Season 1, Desert Eagle (Non Gun),1
Southland - Season 1, Kimber Custom TLE II,1
Southland - Season 1, SIG Sauer P228,2
Southland - Season 1, Taurus PT99,2
Southland - Season 1, Walther PPK (Non Gun),1
Southland - Season 1, Unknown Handguns,5
Southland - Season 1, Remington 870,6
Southland - Season 1," Winchester Model 1300 ""Defender""",1
Southland - Season 1, M4 Carbine,3
Southland - Season 1, AKM,1
Southland - Season 1, Fake (Non-Gun) AK-47,1
Southland - Season 1, M16A2,1
Southland - Season 1, MAC-10,1
Southland - Season 1, M60E3,1
Southland - Season 1, FN MAG ,1
Southland - Season 2, Beretta 92FS,2
Southland - Season 2, Glock 22,5
Southland - Season 2,  Colt New Service ,1
Southland - Season 2, Raven Arms MP-25,1
Southland - Season 2, Sphinx AT380,1
Southland - Season 2, Smith & Wesson 5906,2
Southland - Season 2, Smith & Wesson 3913,1
Southland - Season 2, Smith & Wesson 6906,1
Southland - Season 2, Smith & Wesson 61 Escort,2
Southland - Season 2, Smith & Wesson Model 60,2
Southland - Season 2, Smith & Wesson Model 15,2
Southland - Season 2, Desert Eagle Mark XIX,1
Southland - Season 2, Colt M1911A1,3
Southland - Season 2, Makarov PM,1
Southland - Season 2, Kimber Custom TLE II,1
Southland - Season 2, Browning Hi-Power,1
Southland - Season 2, Remington 870,1
Southland - Season 2," Winchester Model 1300 ""Defender""",1
Southland - Season 2, Benelli M1 Super 90,3
Southland - Season 2, M4A1 Carbine,1
Southland - Season 2, Heckler & Koch MP5A2,2
Southland - Season 3, Beretta 92FS,2
Southland - Season 3, Smith & Wesson 5906,3
Southland - Season 3, Glock 22,4
Southland - Season 3, Smith & Wesson 3913,3
Southland - Season 3, Smith & Wesson Model 66,3
Southland - Season 3, Raven Arms MP-25,1
Southland - Season 3, Colt Detective Special,1
Southland - Season 3, SIG-Sauer P226,1
Southland - Season 3, Kimber Custom TLE II,1
Southland - Season 3, Remington 870,2
Southland - Season 3, Colt M4A1,1
Southland - Season 3, AKM,1
Southland - Season 3, AKMS,2
Southland - Season 3, AK-47,1
Southland - Season 3, Colt M16A2,2
Southland - Season 3, Intratec TEC-9,1
Southland - Season 3, X26 Taser,1
Southland - Season 4, Beretta 92FS,2
Southland - Season 4, Glock 22,5
Southland - Season 4, Colt M1911A1,1
Southland - Season 4, Browning Hi-Power,1
Southland - Season 4, Heckler & Koch USP (Stainless Slide),1
Southland - Season 4, Smith & Wesson 5906,4
Southland - Season 4, Smith & Wesson 3913,4
Southland - Season 4, Smith & Wesson Model 10 (Nickel),1
Southland - Season 4, Smith & Wesson Model 36,2
Southland - Season 4, Compact Pistol,2
Southland - Season 4, Remington 870 Police Riot Magnum,2
Southland - Season 4, Remington 870 Field Shotgun,2
Southland - Season 4, Mossberg 500,1
Southland - Season 4, M1 Carbine,2
Southland - Season 4, M4A1 Carbine,1
Southland - Season 4, Toy Guns,2
Southland - Season 5, Glock 22,9
Southland - Season 5, Beretta 92FS,13
Southland - Season 5, Smith & Wesson 5906,6
Southland - Season 5, Smith & Wesson 4506,4
Southland - Season 5, Smith & Wesson 3913,3
Southland - Season 5, Smith & Wesson 3914,3
Southland - Season 5, Kimber Custom TLE II,2
Southland - Season 5, Seecamp LWS,3
Southland - Season 5, Smith & Wesson Model 36,2
Southland - Season 5, Smith & Wesson Model 19,1
Southland - Season 5, Smith & Wesson Model 65,1
Southland - Season 5, Remington 870 Police Riot Magnum,7
Southland - Season 5, Mossberg 500 Cruiser,2
Southland - Season 5, Browning Auto-5,2
Southland - Season 5, AKMSU,1
Southland - Season 5,  Colt M4A1 ,2
Southland - Season 5,  Remington 700PSS ,1
Southland - Season 5, IMI Uzi,1
Southland - Season 5, Defense Technologies 1315 37mm Gas Gun,2
Southland - Season 5, X26 Taser,4
Space: Above and Beyond, M590 Assault Rifle (Modified Ruger Mini-14),2
Space: Above and Beyond, Steyr AUG,1
Space: Above and Beyond, Heckler & Koch SR9T Sniper Rifle,0
Space: Above and Beyond, M70 Pistol (modified Glock 17L),2
Space: Above and Beyond, Desert Eagle,3
Space: Above and Beyond, Sphinx AT 2000,1
Space: Above and Beyond, Heckler & Koch MP5SD,0
Space: Above and Beyond, MAC-10,0
Space: Above and Beyond, Heckler & Koch MP5K,2
Space: Above and Beyond, Heckler & Koch MP5A3,0
Space: Above and Beyond, Rocket Launcher,2
Space: Above and Beyond, Chig Battle Axe/Rifle combo,1
Spaced, Glock 17,3
Spaced, Remington 870,3
Spaced, Beretta 92FS ,4
Spaced, Heckler & Koch MP5A3,6
Spaced, MAC-10,6
Spaced, Uzi,1
Special 7: Special Crime Investigation Unit, Generic Pistol,1
Special 7: Special Crime Investigation Unit, Heckler & Koch P30 or P2000,1
Special 7: Special Crime Investigation Unit, Heckler & Koch P2000,3
Special 7: Special Crime Investigation Unit, SIG-Sauer P230,2
Special 7: Special Crime Investigation Unit, SIG-Sauer P238,1
Special 7: Special Crime Investigation Unit, Smith & Wesson 910,1
Special 7: Special Crime Investigation Unit, Smith & Wesson M&P,1
Special 7: Special Crime Investigation Unit, Tokarev TT-33 Pistol,1
Special 7: Special Crime Investigation Unit, Unknown,3
Special 7: Special Crime Investigation Unit, Nambu Model 60,1
Special 7: Special Crime Investigation Unit, Heckler & Koch MP5A2/4,4
Special 7: Special Crime Investigation Unit, Heckler & Koch MP5A3,1
Special 7: Special Crime Investigation Unit, Heckler & Koch MP5J,3
Special 7: Special Crime Investigation Unit, Unidentified MP5,1
Special 7: Special Crime Investigation Unit, PM-06 Glauberyt,1
Special 7: Special Crime Investigation Unit, Ithaca 37,3
Special 7: Special Crime Investigation Unit, Remington Model 870,2
Special 7: Special Crime Investigation Unit, Accuracy International Arctic Warfare,1
Special 7: Special Crime Investigation Unit, Heckler & Koch PSG-1,6
Special 7: Special Crime Investigation Unit, Browning M2HB,3
Special 7: Special Crime Investigation Unit, M67 hand grenade,1
Special 7: Special Crime Investigation Unit, RPG-7,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Nagant M1895 ,1
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  TT-33 ,4
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Luger P08 ,12
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Walther P38 ,11
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Mauser C96 ,6
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  PPSh-41 ,10
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  MP38 ,7
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  MP40 ,12
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Mosin Nagant M1891/30 ,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Mosin Nagant M1938 Carbine ,4
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Karabiner 98k ,13
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Degtyaryov DP-27 ,4
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Degtyaryov DT ,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  MG34 ,6
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Kalashkinov PK (visually modified as MG34) ,5
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Maxim M1910 ,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Maxim M1910/30 ,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  PTRD-41 ,1
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  RGD-5 ,3
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  F-1 ,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Model 24 Stielhandgranate ,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Stick Hand Grenade ,3
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  7.5 cm Pak 40 ,7
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  MP40 ,1
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  PPSh-41 ,1
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Karabiner 98k ,1
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Mosin Nagant M1891/30 ,1
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Maxim ,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  PTRD-41 ,1
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  RGD-33 ,1
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  RPG-40 ,1
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Artillery ,3
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Armour ,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Airplanes ,2
Special Operations Squad (Otryad spetsyalnogo naznacheniya),  Navy ,2
Special Unit 2, COP 357 Derringers,0
Special Unit 2, Smith & Wesson Model 38/49 Bodyguard,0
Special Unit 2, Claridge Hi-Tec/Goncz GA-9,0
Special Unit 2, Glock 17,0
Special Unit 2, SIG-Sauer P220,0
Special Unit 2, Colt Gold Cup National Match,0
Special Unit 2, Ithaca Model 37,0
Special Unit 2, Beretta 92FS,0
Special Unit 2, Beretta 92FS Inox,0
Special Unit 2, Taurus PT92AFS,0
Special Unit 2, Heckler & Koch MP5A3,0
Special Unit 2, Benelli M3 Super 90 Shotgun,0
Special Unit 2, Remington 700PSS,0
Specialists (Specialisté),  Glock 17 ,12
Specialists (Specialisté), Bruni 85 Cheetah,10
Specialists (Specialisté),  Colt M1911A1 ,1
Specialists (Specialisté),  Kimar Mod. 75 Auto ,3
Specialists (Specialisté),  Makarov PM ,2
Specialists (Specialisté), Walther P99,2
Specialists (Specialisté),  Zoraki R1 ,2
Specialists (Specialisté),  Heckler & Koch MP5A3 ,2
Specialists (Specialisté),  H&K MP5 SD6 Spring Airsoft Gun ,2
Specialists (Specialisté),  Sa. Vz.61 Skorpion ,1
Specialists (Specialisté), Karabiner 98 Sniper,2
Specialists (Specialisté), Colt Law Enforcement Carbine,1
Specialists (Specialisté), 12 Gauge Double Barreled Shotgun ,1
Specialists (Specialisté),  Short barreled Side by Side Shotgun (Sawed of) ,2
Specialists (Specialisté),  RGSL-85 smoke grenade ,1
Specialists (Specialisté),  URG-86 hand grenade ,1
"Spider (Pauk), The",  Makarov PM (IZh-79) ,8
"Spider (Pauk), The",  Makarov PM ,3
"Spider (Pauk), The",  Makarov PM (Air Gun) ,7
"Spider (Pauk), The",  Unidentified (toy?) Pistols ,4
"Spider (Pauk), The",  AK-47 ,1
"Spider (Pauk), The",  M16A1 ,2
"Spider (Pauk), The",  Mosin Nagant M1891/30 ,1
Spies (Razvedchitsy),  Nagant M1895 ,9
Spies (Razvedchitsy),  Webley .455 Mk VI ,8
Spies (Razvedchitsy),  TT-33 ,10
Spies (Razvedchitsy),  Mauser C96 (Denix) ,6
Spies (Razvedchitsy),  Luger P08 ,12
Spies (Razvedchitsy),  Luger P08 (Denix) ,10
Spies (Razvedchitsy),  Walther PPK ,4
Spies (Razvedchitsy),  Dreyse Model 1908 ,6
Spies (Razvedchitsy),  Browning Hi-Power ,3
Spies (Razvedchitsy),  M1911-Style Pistol ,4
Spies (Razvedchitsy),  PPSh-41 ,6
Spies (Razvedchitsy),  MP38 ,3
Spies (Razvedchitsy),  MP40 ,7
Spies (Razvedchitsy),  MP40 (replica) ,10
Spies (Razvedchitsy),  M1928A1 Thompson ,2
Spies (Razvedchitsy),  Mosin Nagant M1891 Dragoon and M1891/30 ,9
Spies (Razvedchitsy),  Mosin Nagant Carbine ,2
Spies (Razvedchitsy),  Karabiner 98k ,12
Spies (Razvedchitsy),  M1 Garand ,3
Spies (Razvedchitsy),  Degtyaryov DP-27 ,2
Spies (Razvedchitsy),  MG34 ,11
Spies (Razvedchitsy),  English Poster ,0
"Spoils of Babylon, The", M1911A1,2
