Name,Firearm,Use count
36th Precinct, FN Minimi Para,6
36th Precinct, Mk 2 Hand Grenade,2
36th Precinct, Custom rifle,1
36th Precinct, Beretta 92FS Inox,1
36th Precinct, Ruger Mk II,1
36th Precinct, Beretta M12,1
36th Precinct, Mossberg 590 Cruiser,1
36th Precinct, Maratier Armes & Costumes,1
"39 Steps, The (1935)", 1910 Mauser Pocket Pistol,1
"39 Steps, The (1935)", Colt Model 1908 Vest Pocket,1
"39 Steps, The (1935)", See Also,0
"39 Steps, The (1959)", Walther PPK,5
"39 Steps, The (1959)", Harrington & Richardson Revolver,1
"39 Steps, The (1959)", Smith & Wesson Model 36,1
"39 Steps, The (1959)", Double Barreled Shotgun,2
"39 Steps, The (1959)", See Also,0
"39 Steps, The (2008)", Webley Mk VI,4
"39 Steps, The (2008)", Russian Nagant M1895,2
"39 Steps, The (2008)", Luger P08,2
"39 Steps, The (2008)", Mauser C96,3
"39 Steps, The (2008)", FN Browning 1903,4
"39 Steps, The (2008)", Double Barreled Shotgun,3
"39 Steps, The (2008)", Lee-Enfield No. 1 Mk III*,4
"39 Steps, The (2008)", Colt Woodsman,4
"39 Steps, The (2008)", Lewis Gun,2
"39 Steps, The (2008)", Vickers Gun,1
"39 Steps, The (2008)", See Also,0
3:10 to Yuma (1957), Single Action Army,5
3:10 to Yuma (1957), Double Barreled Shotgun (Sawed Off),8
3:10 to Yuma (1957), Winchester 1892,3
3:10 to Yuma (2007), Spencer 1860 Carbine,5
3:10 to Yuma (2007), Colt Model 1855 (with Cartridge Conversion),6
3:10 to Yuma (2007), Henry 1860,1
3:10 to Yuma (2007), Springfield 1861,1
3:10 to Yuma (2007), Springfield 1873 Saddle Ring Carbine,2
3:10 to Yuma (2007), Winchester 1873,6
3:10 to Yuma (2007)," Winchester 1866 ""Yellow Boy""",2
3:10 to Yuma (2007), Colt 1851 Navy (with Richards-Mason cartridge conversion),6
3:10 to Yuma (2007), Single Action Army,11
3:10 to Yuma (2007), Smith & Wesson Schofield Model 3,7
3:10 to Yuma (2007), Colt 1860 Army,2
3:10 to Yuma (2007), Spanish S&W Model 3 Clone,1
3:10 to Yuma (2007), Remington 1875,3
3:10 to Yuma (2007), Spencer 1882,4
3:10 to Yuma (2007), Colt 1878 Double-Barreled Shotgun (Sawed Off),10
3:10 to Yuma (2007), Stevens and Co. 1878,1
3:10 to Yuma (2007), Colt 1874 Gatling Gun,9
4 for Texas, Single Action Army,3
4 for Texas, Smith & Wesson Model 1,4
4 for Texas, Remington 1866 Derringer,1
4 for Texas,  Colt 1860 Army ,1
4 for Texas, Winchester 1892 Saddle Ring Carbine,5
4.3.2.1, Beretta 92S,4
4.3.2.1, SIG-Sauer P226R,4
4.3.2.1, Walther PPK/S,1
4.3.2.1, Heckler & Koch P9S,1
4.3.2.1, Rogak P-18,1
4.3.2.1, Glock 19,1
4.3.2.1, Heckler & Koch MP5A3,2
44 Minutes: The North Hollywood Shootout, AKMS,5
44 Minutes: The North Hollywood Shootout, Heckler & Koch HK91A3,4
44 Minutes: The North Hollywood Shootout, Custom AR-15,4
44 Minutes: The North Hollywood Shootout, Colt CAR-15,2
44 Minutes: The North Hollywood Shootout, Colt AR-15A2 / Sporter II HBAR,2
44 Minutes: The North Hollywood Shootout, M16A2,4
44 Minutes: The North Hollywood Shootout, Remington 700PSS,2
44 Minutes: The North Hollywood Shootout, Beretta 92FS,6
44 Minutes: The North Hollywood Shootout, Beretta 92FS Inox,2
44 Minutes: The North Hollywood Shootout, Smith & Wesson Model 686,2
44 Minutes: The North Hollywood Shootout, Smith & Wesson Model 19,1
44 Minutes: The North Hollywood Shootout, Custom Jim Hoag M1911,2
44 Minutes: The North Hollywood Shootout, Heckler & Koch MP5A2,1
44 Minutes: The North Hollywood Shootout, Ithaca 37,1
44 Minutes: The North Hollywood Shootout, Remington 870,1
44 Minutes: The North Hollywood Shootout, Benelli M1 Super 90,2
44 Minutes: The North Hollywood Shootout, Various Shotguns,2
47 Ronin, Flintlock Pistol,5
47 Ronin," ""Sea Service"" Pattern Brown Besse",7
48 Hrs., Smith & Wesson Model 29,7
48 Hrs., Smith & Wesson Model 27 / 28,4
48 Hrs., Smith & Wesson Model 15,1
48 Hrs., Smith & Wesson Model 19 Snub Nose,4
48 Hrs., Smith & Wesson Model 36,1
48 Hrs., Smith & Wesson Model 60,1
48 Hrs., Colt New Frontier,2
48 Hrs., Colt New Service,3
48 Hrs., Colt Government,6
48 Hrs., Jennings J-25,1
48 Hrs., Ithaca 37,2
48 Hrs., High Standard FLITE KING K-1200 Riot Shotgun,1
5 Days of War, AKM,9
5 Days of War, AKMS,8
5 Days of War, SVD Dragunov,2
5 Days of War, PKM Machine Gun,1
5 Days of War, KPVT Heavy Machine Gun,1
5 Days of War, NSVT Heavy Machine Gun,1
5 Days of War, Gryazev-Shipunov GSh-30-2K,2
5 Days of War, Beretta 92FS,4
5 Days of War, GP-25 Grenade Launcher,3
5 Days of War, RPG-22,6
5 Days of War, Flamethrower,2
52 Pick-Up,  Smith & Wesson Model 15 ,3
52 Pick-Up,  Browning Hi-Power ,6
52 Pick-Up,  Heckler & Koch P9S ,4
55 Days at Peking,  Smith & Wesson Model 10 ,3
55 Days at Peking,  Enfield Mk II Revolver ,1
55 Days at Peking,  Type 26 Revolver ,1
55 Days at Peking,  Lee-Enfield Mk.I ,3
55 Days at Peking,  Mauser Gewehr 1898 ,2
55 Days at Peking,  Lebel Mle 1886 ,1
55 Days at Peking, Spanish Mauser 1893,2
55 Days at Peking, Carcano M91,2
55 Days at Peking, Mosin Nagant M1891,1
55 Days at Peking,  Arisaka Rifle ,1
55 Days at Peking,  Trapdoor Springfield Rifle ,1
55 Days at Peking,  Vickers Machine Gun ,2
55 Days at Peking,  Homemade Cannon ,1
55 Days at Peking,  Krupp 7.5 cm Model 1903 ,3
55 Days at Peking,  The heavy siege cannon ,2
"5th Wave, The", M4A1 Carbine,2
"5th Wave, The", M1911,2
"5th Wave, The", Smith & Wesson Model 64,1
"5th Wave, The", Beretta 92FS,1
"5th Wave, The", Browning M2HB,1
"5th Wave, The", M197 Vulcan,0
6 Days, FN Hi-Power,1
6 Days,  Smith & Wesson Model 686 ,1
6 Days, Heckler & Koch MP5A3,2
6 Days, Heckler & Koch MP5K,1
6 Days, Heckler & Koch MP5SD,1
6 Days, PM-63 RAK,1
6 Days, Sa vz. 61 Skorpion,2
6 Days, L1A1,1
6 Days, RGD-5 Hand Grenade,1
6 Days,  Federal Gas Riot Gun ,1
6 Underground, FN Five-seveN ,2
6 Underground, Beretta 92FS,3
6 Underground,  Beretta 93R ,1
6 Underground, Beretta APX,2
6 Underground, Salient Arms International 1911,1
6 Underground, CZ P-09,3
6 Underground,  Glock 17 (Micro RONI Gen 3),1
6 Underground, Heckler & Koch HK45T,1
6 Underground, Unidentified Revolver,1
6 Underground, SilencerCo Maxim 9,2
6 Underground, FN SCAR-SC,1
6 Underground, Mk 18 Mod 1,2
6 Underground, AK variant,2
6 Underground, IWI Galil MAR,2
6 Underground,  Accuracy International AXMC ,2
6 Underground,  Kel-Tec KSG Tactical,3
6 Underground, 12 Gauge Double-Barreled Shotgun,1
6 Underground, Brügger and Thomet MP9,1
6 Underground, CMMG MkGs Banshee 300,3
6 Underground, FN P90,2
6 Underground, CZ Scorpion Evo 3 S1,2
6 Underground, Heckler & Koch MP5A3,2
6 Underground, Heckler & Koch MP7A1,1
6 Underground, Browning M2HB,1
6 Underground,  M249 Paratrooper ,1
6 Underground, Mk 46 Mod 0,2
6 Underground, M240B Machine Gun,1
6 Underground, General Dynamics GAU-17/A ,1
6 Underground, Spike's Tactical Havoc Launcher,2
6 Underground, M26 hand grenade,2
633 Squadron,  MP40 ,0
633 Squadron, Lee-Enfield No.1 MkIII* Rifle ,1
633 Squadron, Lewis Gun,1
633 Squadron, Browning .303 Mk II,1
633 Squadron,  Sten MKI* SMG,1
633 Squadron,  Mauser Kar98k Rifle ,1
633 Squadron, MG34,1
633 Squadron, 2 cm Flakvierling 38,1
633 Squadron,  MG 151 Drilling ,1
633 Squadron, Vickers K Gun,1
633 Squadron, Model 24 Stielhandgranate,1
633 Squadron, Walther P38 Pistol,1
"6th Day, The"," ""Foosh"" Gun",5
7 Days in Entebbe, Beretta Model 70,4
7 Days in Entebbe, Tokarev TT-33,6
7 Days in Entebbe, Walther P38,2
7 Days in Entebbe, IMI Uzi,2
7 Days in Entebbe, CZ Vz. 61 E Skorpion,2
7 Days in Entebbe, AK-47,12
7 Days in Entebbe, AKS-47,6
7 Days in Entebbe, AKM,2
7 Days in Entebbe, Heckler & Koch G3A3,2
7 Days in Entebbe, M16A2,1
7 Days in Entebbe, FN MAG 58,4
7 Days in Entebbe, PKM,4
7 Days in Entebbe, F-1 Hand Grenade,4
7 Seconds, Dracula md. 98,10
7 Seconds, Beretta M951,4
7 Seconds, Reck Miami 92F,2
7 Seconds, Nickel Reck Miami 92F,5
7 Seconds, Walther PP,7
7 Seconds, SIG-Sauer P226,1
7 Seconds, Unidentified Revolver,3
7 Seconds, Sadu ASALT-96,6
7 Seconds, Hatsan Escort AimGuard,7
7 Seconds, PM md. 63,5
7 Seconds, PA md. 86,8
7 Seconds, PM md. 90,7
7 Witches, Lee-Enfield No.1 Mk.III*,12
7 Witches, Single Barreled Shotgun,3
7 Witches, Mossberg 500,1
7 Witches, M1917 Enfield,2
7 Witches, Unknown Long Guns,4
71: Into the Fire, Colt M1911A1,4
71: Into the Fire, Luger P08,2
71: Into the Fire, Nambu Type 14,4
71: Into the Fire, PPSh-41,10
71: Into the Fire, M1 Garand,12
71: Into the Fire, M1 Carbine,10
71: Into the Fire, Mosin Nagant M1891,10
71: Into the Fire, Mosin Nagant variant,1
71: Into the Fire, SKS,3
71: Into the Fire, Browning M1917,2
71: Into the Fire, Browning M1919A4,6
71: Into the Fire, Degtyaryov DP-28,10
71: Into the Fire, Maxim M1910/30,8
71: Into the Fire," M20B1 ""Super Bazooka""",4
71: Into the Fire, M18 Recoilless Rifle,2
71: Into the Fire, M2 Mortar,6
71: Into the Fire, Mk 2 Hand Grenade,6
71: Into the Fire, Type 67 Stick Grenade,1
71: Into the Fire,  Original poster ,0
8 Heads in a Duffel Bag,  Colt Junior ,1
8 Heads in a Duffel Bag,  Heckler & Koch USP ,7
8 Heads in a Duffel Bag, Beretta 92FS,1
8 Heads in a Duffel Bag,  Tommy's trunk ,1
8 Mile, Beretta 92FS,3
8 Mile, Smith & Wesson Model 10,2
8 Mile, Paintball Gun,3
8 Million Ways to Die,  Smith & Wesson Model 66 ,3
8 Million Ways to Die,  Smith & Wesson Model 19 ,1
8 Million Ways to Die, Smith & Wesson Model 28,1
8 Million Ways to Die,  Charter Arms Undercover ,4
8 Million Ways to Die,  Heckler & Koch P9S ,3
8 Million Ways to Die,  Colt Mustang ,1
8 Million Ways to Die,  Walther PP ,2
8 Million Ways to Die, Micro Uzi,1
8 Million Ways to Die,  MAC-10 ,2
8 Million Ways to Die,  Double Barreled Shotgun ,1
8 Million Ways to Die, Ithaca 37,1
8 Million Ways to Die, Grenade ,2
800 Bullets (800 Malas),  Colt Single Action Army ,6
800 Bullets (800 Malas),  Beretta 92FS Compact ,1
800 Bullets (800 Malas),  Tanfoglio T95 ,5
800 Bullets (800 Malas),  Heckler & Koch MP5 ,2
800 Bullets (800 Malas),  Heckler & Koch MP5K ,2
800 Bullets (800 Malas),  Franchi PA8 ,1
800 Bullets (800 Malas), Fabarm SDASS,1
800 Bullets (800 Malas), Valtro PM5,1
800 Bullets (800 Malas), Mossberg 500,2
800 Bullets (800 Malas),  Garate El Tigre ,5
800 Bullets (800 Malas),  Winchester Model 70 ,2
800 Bullets (800 Malas),  M16/AR-15 Variant ,1
800 Bullets (800 Malas),  Unidentified Rifle ,1
88 Minutes, Walther P99,1
88 Minutes, Ruger KP90,1
88 Minutes, Beretta 92FS,1
88 Minutes, Glock 26,2
88 Minutes, Glock 17,1
8MM,  SIG-Sauer P230 ,5
8MM,  SIG-Sauer P226 ,1
8MM,  Beretta 3032 Tomcat ,2
8MM, Colt M1911 ,2
99 and 44/100% Dead,  Browning Hi-Power ,8
99 and 44/100% Dead,  Colt Python ,3
99 and 44/100% Dead,  Smith & Wesson Model 10 HB ,1
99 and 44/100% Dead,  Beretta M1951 ,2
99 and 44/100% Dead,  Colt Model 1908 Vest Pocket ,1
99 and 44/100% Dead,  Unidentified pistols ,3
99 and 44/100% Dead,  MAC-11 ,2
99 and 44/100% Dead,  Madsen M50 ,5
99 and 44/100% Dead,  Double Barreled Shotun ,4
99 and 44/100% Dead,  Unidentified sniper rifle ,1
99 and 44/100% Dead,  Browning M2 Aircraft ,4
999, Makarov PM,4
999, Makarov PMM,1
999, Beretta M1915,9
999, Saiga-410K-01,6
9th Company, AK-74,5
9th Company, AKS-74,15
9th Company, Dragunov SVD,6
9th Company, PKM Machine Gun,12
9th Company, PKT Machine Gun,1
9th Company, RPK-74 Light Machine Gun,5
9th Company, KPVT Heavy Machine Gun,2
9th Company, NSV Heavy Machine Gun,10
9th Company, Gryazev-Shipunov GSh-30-2,2
9th Company, Shipunov 2A42,2
9th Company, ZU-23-2,2
9th Company, AGS-17 Plamya,4
9th Company, GP-25 Grenade Launcher,7
9th Company, RPG-7,6
9th Company, RPG-18,6
9th Company, F-1 Hand Grenade,4
9th Company, RGD-5 Hand Grenade,2
9th Company,  UPG-8 Dummy Antitank Grenade,2
9th Company, PFM-1 Lepestok,1
A Bad Good Man (Plokhoy khoroshiy chelovek),  Percussion Dueling Pistol ,4
A Bad Good Man (Plokhoy khoroshiy chelovek),  Flintlock Pistol ,2
A Bad Good Man (Plokhoy khoroshiy chelovek),  Percussion Cap Musket ,2
A Bay of Blood, 12 Gauge Double Barreled Shotgun,3
A Beautiful Mind, Colt M1911A1,5
A Beautiful Mind, Flash-paper M1911A1,2
A Beautiful Mind, M1 Garand,2
A Better Tomorrow, Smith & Wesson Model 10,4
A Better Tomorrow, Smith & Wesson Model 28 Highway Patrolman,1
A Better Tomorrow, Beretta 92F,9
A Better Tomorrow, Beretta 92SB,3
A Better Tomorrow, Smith & Wesson 39,5
A Better Tomorrow, Colt M1911A1,2
A Better Tomorrow, Browning Hi-Power,4
A Better Tomorrow, Colt Python,3
A Better Tomorrow, Remington 870,2
A Better Tomorrow, Heckler & Koch MP5A3,5
A Better Tomorrow, Mini Uzi,3
A Better Tomorrow, MAC-10,4
A Better Tomorrow, M16A1,2
A Better Tomorrow II, Beretta 92F,6
A Better Tomorrow II,  Colt Python ,1
A Better Tomorrow II,  Smith & Wesson Model 36 ,3
A Better Tomorrow II, Smith & Wesson Model 10,1
A Better Tomorrow II,  Smith & Wesson 59 ,1
A Better Tomorrow II, Colt Commander,1
A Better Tomorrow II, Mini Uzi,2
A Better Tomorrow II, MAC-10,5
A Better Tomorrow II, Heckler & Koch MP5A3,1
A Better Tomorrow II, Franchi SPAS-12,1
A Better Tomorrow II, Remington Model 31 (Replica),5
A Better Tomorrow II, M18 smoke grenade,1
A Better Tomorrow II, Mk 2 hand grenade,2
A Better Tomorrow III, Colt M1911A1,4
A Better Tomorrow III, Colt Model 1908 Vest Pocket,0
A Better Tomorrow III, Tokarev TT-33,0
A Better Tomorrow III, Smith & Wesson Model 10,0
A Better Tomorrow III, Smith & Wesson Model 60,1
A Better Tomorrow III, Smith & Wesson Model 629,1
A Better Tomorrow III, M16A1,6
A Better Tomorrow III, AK-47,1
A Better Tomorrow III, AKM,0
A Better Tomorrow III, Browning M1919A4,2
A Better Tomorrow III, FN MAG-58 (mocked up as an M60),1
A Better Tomorrow III, M72 LAW,1
A Better Tomorrow III, M29 Mortar,1
A Better Tomorrow III, Mortar Shells,0
A Better Tomorrow III, Mk 2 Hand Grenade,0
A Better Tomorrow III, See Also,0
A Bittersweet Life, Stechkin APS,7
A Bittersweet Life, Beretta 92FS,2
A Bittersweet Life, Smith & Wesson Model 12,1
A Bittersweet Life, Smith & Wesson Model 40 Centennial,3
A Bittersweet Life, Smith & Wesson Model 57,1
A Bittersweet Life, Smith & Wesson Model 60 ,1
A Bittersweet Life, Smith & Wesson Model 629 Classic,2
A Bittersweet Life,  Steyr SPP ,5
A Bittersweet Life, Norinco Type 56-1,3
A Boy and His Dog,"  Webley ""WG"" Army Model Revolver ",0
A Boy and His Dog,  Merwin Hulbert Model Revolver ,0
A Boy and His Dog,  M1903 in a Mannlicher Schönauer Carbine stock ,0
A Boy and His Dog,  Winchester Model 1873 Rifle ,0
A Boy and His Dog,  M16A1 ,0
A Boy and His Dog,  Double Barreled Shotgun ,0
A Breath of Scandal, Winchester Model 61,3
A Bridge Too Far, Rifles/Carbines,16
A Bridge Too Far, Handguns,4
A Bridge Too Far, Submachine Guns,8
A Bridge Too Far, Machine Guns,7
A Bridge Too Far, Others,7
A Bridge Too Far, Rifles,7
A Bridge Too Far, Submachine Guns,4
A Bridge Too Far, Machine Guns,7
A Bridge Too Far, Others,2
A Bridge Too Far, Leopard 1 Main Battle Tank (mocked up as a German Panther),4
A Bridge Too Far, Sherman Tanks,2
A Bronx Tale,  Smith & Wesson Model 36 ,1
A Bronx Tale,  Star Model B ,1
A Bronx Tale,  Beretta M1934 ,1
A Bronx Tale,  Smith & Wesson Model 66 ,1
A Bronx Tale,  Colt Detective Special ,2
A Bullet For Joey, Remington Model 30 Rifle,0
A Bullet For Joey, Smith & Wesson Model 10 Revolver,0
A Bullet For Joey, Colt Detective Special,0
A Bullet For Joey, 1903 Springfield Rifle,0
A Bullet For Joey, Remington MkIII Flare Pistol,0
A Bullet for Pretty Boy, Colt Detective Special (1st Generation),1
A Bullet for Pretty Boy, Colt Police Positive,7
A Bullet for Pretty Boy, M1911A1,1
A Bullet for Pretty Boy," Smith & Wesson .44 Hand Ejector, 1st Model ""Triple Lock""",1
A Bullet for Pretty Boy, Smith & Wesson Model 10 Snubnose,2
A Bullet for Pretty Boy, Thompson M1921AC,9
A Bullet for Pretty Boy, Winchester Model 1892,3
A Bullet for Pretty Boy, Winchester Model 1894,2
A Bullet for Pretty Boy, Unidentified Rifle,1
A Bullet for Pretty Boy, Unidentified Pump-Action Shotgun,2
A Bullet for the General,  Single Action Army ,7
A Bullet for the General,  Smith & Wesson Military & Police ,7
A Bullet for the General,  Spanish Mauser M1893 ,9
A Bullet for the General,  Winchester Model 1873 ,1
A Bullet for the General,  Garate El Tigre ,7
A Bullet for the General,  Hotchkiss M1914 Machine Gun ,8
A Bullet for the General,  Unidentified grenade ,1
A Bullet for the General,  The golden bullet ,3
A Bullet for the General,  Original poster ,0
A Captain at Fifteen (Pyatnadtsatiletniy kapitan),  Percussion Cap Double Barreled Pistol ,3
A Captain at Fifteen (Pyatnadtsatiletniy kapitan),  Percussion Cap Pistol ,1
A Captain at Fifteen (Pyatnadtsatiletniy kapitan),  Smith & Wesson No.3 Russian Model ,4
A Captain at Fifteen (Pyatnadtsatiletniy kapitan),  Percussion Cap Musket ,10
A Captain at Fifteen (Pyatnadtsatiletniy kapitan),  Winchester Model 1895 ,1
A Captain's Honor (L'Honneur d'un capitaine),  Unidentified pistol ,1
A Captain's Honor (L'Honneur d'un capitaine),  MAT-49 ,3
A Captain's Honor (L'Honneur d'un capitaine),  MP40 ,1
A Captain's Honor (L'Honneur d'un capitaine),  MAS-36 ,4
A Captain's Honor (L'Honneur d'un capitaine),  M1 Carbine ,4
A Captain's Honor (L'Honneur d'un capitaine),  Unidentified sniper rifle ,1
A Captain's Honor (L'Honneur d'un capitaine),  Mauser rifle ,1
A Captain's Honor (L'Honneur d'un capitaine),  Various rifles ,1
A Captain's Honor (L'Honneur d'un capitaine),  FAMAS F1 ,1
A Captain's Honor (L'Honneur d'un capitaine),  Chatellerault M1924/29 ,2
A Captain's Honor (L'Honneur d'un capitaine),  Browning M1919A4 ,3
A Captain's Honor (L'Honneur d'un capitaine),  Browning M2HB ,2
A Captain's Honor (L'Honneur d'un capitaine),  MG42 ,1
A Captain's Honor (L'Honneur d'un capitaine), Gras Bolt Action Shotgun,1
A Captain's Honor (L'Honneur d'un capitaine),  M8 Flare Pistol ,1
A Captain's Honor (L'Honneur d'un capitaine),  F1 Hand Grenade ,1
A Christmas Story,  Luger P08 ,1
A Christmas Story," Daisy ""Red Ryder"" Air Rifle",1
A Clockwork Orange, Winchester Model 1897 Shotgun,1
A Clockwork Orange, Karabiner 98k,1
A Clockwork Orange, MG17,0
A Cruel Romance,  Smith & Wesson .44 Double Action ,4
A Cruel Romance,  Percussion Dueling Pistol ,3
A Cruel Romance,  Unidentified flintlock or caplock gun ,1
A Dandy in Aspic, FN Model 1910,5
A Dandy in Aspic, M1911A1,1
A Dandy in Aspic, Smith & Wesson Model 40,5
A Dandy in Aspic, FÉG Tokagypt 58,5
A Dandy in Aspic, SKS,1
A Dandy in Aspic, Cane gun,2
A Dangerous Man, Ruger GP100,2
A Dangerous Man, M1911A1,5
A Dangerous Man, Beretta 92FS,7
A Dangerous Man, Glock 17,4
A Dangerous Man, Glock 17 Pro,1
A Dangerous Man, M4A1 Carbine,4
A Dangerous Man, Norinco QBZ-97,5
A Dangerous Man, Norinco Type 56,4
A Dangerous Man, Norinco Type 84S-2,3
A Dangerous Man, Zastava M70B1,2
A Dangerous Man, Franchi SPAS-12,2
A Dangerous Man, Smith & Wesson 3000,2
A Dangerous Man, Remington 870 Field Gun “sawed off”,1
A Dangerous Man, Mossberg 500 “Persuader”,5
A Dark Truth, Taurus PT92,9
A Dark Truth, Beretta 92FS Inox,2
A Dark Truth, Beretta 92FS Centurion,3
A Dark Truth, Glock 17,6
A Dark Truth, SIG-Sauer P226,3
A Dark Truth, Smith & Wesson Victory Model,3
A Dark Truth, Micro Uzi,2
A Dark Truth, Mini Uzi,1
A Dark Truth, MAC-10,3
A Dark Truth, Colt Model 723 Carbine,7
A Dark Truth, Colt M16A2 Rifle,1
A Dark Truth, Unidentified M16 Carbine,1
A Dark Truth, Heckler & Koch MR308,3
A Dark Truth, M60,3
A Dark Truth, M203 Grenade Launcher,3
A Day of Fury," SAA ""Artillery"" Model",6
A Day of Fury,  Webley Bulldog revolver ,1
A Day of Fury, Winchester 1892 Saddle Ring Carbine,1
A Day of Fury, Winchester 1892,2
A Day of Fury,  12 Gauge Double Barreled Shotgun ,1
A Dear Boy (Dorogoy malchik), Colt M1911A1,2
A Dear Boy (Dorogoy malchik), FBP m/948,3
A Dear Boy (Dorogoy malchik), Walther MPL,1
A Dear Boy (Dorogoy malchik), Thompson M1928A1,1
A Farewell to Arms,  Beretta M1934 ,1
A Farewell to Arms,  Carcano M91 ,4
A Farewell to Arms,  Carcano M91 TS ,3
A Farewell to Arms,  Carcano M91/38 Cavalry Carbine ,3
A Farewell to Arms,  Fiat-Revelli M1914 ,4
A Farewell to Arms (1932), Krag-Jørgensen M1896,4
A Farewell to Arms (1932), Vickers Mk 1,2
A Farewell to Arms (1932), Field Cannons,1
A Farewell to Arms (1932), 38 cm Belagerungshaubitze M 16,1
A Farewell to Arms (1932), Ordnance QF 18 Pounder,1
A Farewell to Arms (1932), Ehrhardt E-V/4 Armoured Car,1
A Few Days in September,  Beretta 92FS ,4
A Few Days in September, Ruger Mk II Pistol,2
A Few Days in September,  Smith & Wesson Model 10 ,3
A Few Days in September,  Colt Python ,2
A Few Days in September,  SIG SG 550 SR ,3
A Few Good Men,  Beretta 92SB (Nickel) ,3
A Few Good Men,  M16A2 ,2
A Few Good Men,  M1903 Springfield ,3
A Few Good Men,  M16A2 with M203 grenade launcher ,2
A Few Good Men, M26 Hand Grenade,1
A Few Good Men, RGD5,1
A Field in England, Flintlock Pistol,15
A Field in England, Matchlock Musket,3
A Fish Called Wanda,  Walther P5 ,5
A Fish Called Wanda,  Ruger Mini-14 ,2
A Fish Called Wanda,  Double Barreled Sawed Off Shotgun ,3
A Fistful of Dollars, Single Action Army,19
